driver_id,name,phone,vehicle_id,area_id,status
28978,Sunita,8560286467,19065.0,359.0,ON_TRIP
13260,Rohit,9601991843,,26992.0,ACTIVE
13388,Ramesh,8675684120,7312.0,19337.0,ACTIVE
14444,Manoj,8501488678,23738.0,1426.0,ACTIVE
2120,Vijay,9611246847,21788.0,4528.0,INACTIVE
5686,Anjali,7235752954,9946.0,17609.0,ACTIVE
8981,Ramesh,7167742912,20792.0,8114.0,ON_TRIP
15953,Shweta,9493847709,9352.0,22128.0,
3800,Kavita,8459688715,26875.0,25762.0,ACTIVE
11959,Dinesh,8353900839,16847.0,4083.0,ACTIVE
22592,Vijay,,12654.0,10359.0,ON_TRIP
4283,Ravi,9334078595,29493.0,16100.0,ACTIVE
26861,Arjun,7447316025,7341.0,7160.0,ACTIVE
13472,Ramesh,8702848409,7260.0,23096.0,ON_TRIP
15534,Meera,7309631051,25540.0,18501.0,ACTIVE
14851,Manoj,,6873.0,25627.0,ACTIVE
28966,Geeta,9999999999,3742.0,1293.0,ACTIVE
7205,Geeta,9283134888,20125.0,16285.0,ACTIVE
24390,Priya,,19446.0,26377.0,
7162,Anjali,9798819460,20368.0,656.0,ON_TRIP
10476,Sunita,7883595603,12495.0,,ON_TRIP
13481,,9625325399,7617.0,,ON_TRIP
200,Geeta,8724929297,4598.0,23627.0,ACTIVE
465,Kavita,123,16225.0,,ACTIVE
11924,,9905871042,,24565.0,ACTIVE
4228,Vijay,8398226759,6773.0,1642.0,ON_TRIP
21612,,8441618231,20994.0,17070.0,ACTIVE
23519,Kavita,8675273769,20745.0,27339.0,ACTIVE
16055,Ravi,8199705919,20712.0,14307.0,ON_TRIP
14096,Suresh,9066276999,12032.0,8850.0,INACTIVE
1338,Priya,7473391660,1730.0,12216.0,
13244,Dinesh,7418269171,8905.0,4967.0,ON_TRIP
8404,Ashok,7455946037,25681.0,5765.0,ACTIVE
16239,Sanjay,,16815.0,3004.0,ON_TRIP
2951,Sunita,9448895694,99999.0,14228.0,ACTIVE
19785,Rohit,9215511542,24406.0,11533.0,ACTIVE
16443,???,7399182030,11833.0,,ACTIVE
13417,Rahul,7652321834,16040.0,715.0,ACTIVE
11505,Vijay,8792189840,9310.0,21133.0,ON_TRIP
25383,Manoj,8503942624,20404.0,649.0,ACTIVE
18594,Deepak,8025909517,25166.0,23439.0,ACTIVE
17396,Deepak,7602663942,28933.0,17627.0,ACTIVE
10868,Suresh,9444351991,12438.0,10406.0,ACTIVE
26634,Deepak,8768774065,12594.0,4049.0,ACTIVE
13476,Neha,7903310415,15093.0,12472.0,ON_TRIP
15200,Sanjay,8721525752,,4221.0,ON_TRIP
18151,Kavita,7679107237,3254.0,22180.0,ON_TRIP
28516,Dinesh,8303969711,9365.0,11403.0,ON_TRIP
1946,Nita,8094115833,12397.0,2822.0,ON_TRIP
7559,Kavita,9120707574,22419.0,3470.0,
9007,Nita,7944853702,4907.0,8857.0,ON_TRIP
12797,Rekha,9999999999,5185.0,17740.0,ACTIVE
18128,Nita,7844519200,22777.0,26722.0,ACTIVE
21324,Ravi,8832554609,19259.0,28348.0,ACTIVE
25134,Ramesh,7529484316,5922.0,21716.0,ACTIVE
19858,Rohit,8464958625,27625.0,21792.0,ACTIVE
3902,Arjun,7448510312,21936.0,1169.0,ACTIVE
11192,Anjali,7755428168,15254.0,3288.0,ON_TRIP
6827,Amit,7469580735,8428.0,10546.0,INACTIVE
6464,Neha,9238510524,25504.0,21372.0,INACTIVE
21559,Priya,9844073290,25035.0,19748.0,INACTIVE
18130,Arjun,7035438406,1941.0,27854.0,ACTIVE
19740,Deepak,8910167095,22806.0,,ON_TRIP
26838,Nita,8547618768,10087.0,20234.0,ON_TRIP
13382,,8345109501,14667.0,26591.0,ACTIVE
7950,Rahul,7217065306,6227.0,17089.0,INACTIVE
1415,Deepak,8253086453,29348.0,8405.0,ACTIVE
20061,Priya,8520302936,21861.0,18596.0,ON_TRIP
18937,Rohit,7889717259,17221.0,2633.0,ACTIVE
19808,Ravi,7692367157,5315.0,9999.0,ON_TRIP
12132,Rahul,7830305742,20291.0,2425.0,ACTIVE
3814,Meera,,12965.0,11756.0,ACTIVE
4503,,9656522705,22277.0,21432.0,ACTIVE
17076,Arjun,9733931926,6281.0,17076.0,ACTIVE
26891,Ravi,7435162747,6437.0,4141.0,ON_TRIP
6780,Ramesh,9161480005,8138.0,15124.0,ACTIVE
145,Ramesh,9111180484,28137.0,13904.0,ON_TRIP
2005,Geeta,9956593771,27219.0,9805.0,ACTIVE
7909,Vijay,8589561955,12308.0,413.0,ACTIVE
1051,Ravi,invalid,,3555.0,ACTIVE
6658,Priya,9385405090,20457.0,9999.0,ACTIVE
28038,Nita,9748190252,-1.0,4814.0,ON_TRIP
10601,Ravi,9464671154,6604.0,17984.0,ACTIVE
8022,Priya,7346918761,22484.0,9307.0,ACTIVE
4257,Neha,,18263.0,23464.0,ACTIVE
1513,Manoj,9095132658,15445.0,7688.0,ACTIVE
7564,Rahul,9693151276,13639.0,29930.0,ON_TRIP
29025,Sanjay,8000782471,20489.0,10194.0,INACTIVE
1046,Rahul,7370277106,29923.0,4868.0,ON_TRIP
29787,,9013455979,3519.0,8589.0,ACTIVE
10915,Suresh,9514047795,17702.0,8911.0,ACTIVE
23028,Rahul,9881795310,9424.0,11773.0,ACTIVE
13596,Dinesh,7138560153,9466.0,24017.0,ON_TRIP
28932,Rohit,7628050423,,19024.0,INACTIVE
23978,,8093007002,15364.0,29854.0,INACTIVE
3065,Pooja,9002300367,7559.0,5790.0,ON_TRIP
15212,Arjun,9024522918,24618.0,4859.0,ACTIVE
8644,Sanjay,8427667655,5328.0,27303.0,ON_TRIP
6420,Anjali,8240039152,24607.0,10304.0,ACTIVE
26339,Deepak,9306115753,,18005.0,ACTIVE
15730,Deepak,9636309122,13730.0,27169.0,ON_TRIP
1819,Ramesh,9831368674,5354.0,12366.0,ACTIVE
11244,Suresh,8341551040,5043.0,8280.0,ACTIVE
4901,Dinesh,7491445419,7327.0,22496.0,ACTIVE
29552,Sanjay,invalid,29034.0,2548.0,INACTIVE
29844,Manoj,7232424789,27346.0,7606.0,ACTIVE
12010,Meera,7734869114,7363.0,23319.0,ACTIVE
7987,Dinesh,9272959838,6654.0,27880.0,
21968,Sunita,9206165052,4609.0,9374.0,ACTIVE
21821,???,123,7073.0,4027.0,ACTIVE
16810,Manoj,8074367655,18611.0,8597.0,ACTIVE
21621,Ramesh,9068690480,24707.0,11931.0,ACTIVE
10445,Amit,9370259709,13296.0,19305.0,ON_TRIP
19010,Ramesh,7941095193,12623.0,16407.0,ON_TRIP
22906,Dinesh,8988799755,26731.0,19618.0,INACTIVE
25748,Meera,7987913081,1643.0,11049.0,INACTIVE
7571,Ashok,9310107064,24428.0,9905.0,INACTIVE
13832,Amit,9619801103,11748.0,11766.0,ACTIVE
9292,Suresh,8594402920,12409.0,26786.0,INACTIVE
25971,Nita,9561247370,16585.0,29449.0,ON_TRIP
18908,,8981684229,16342.0,21017.0,ACTIVE
26777,,9324949961,2009.0,12162.0,ACTIVE
19619,Ramesh,8327022019,17222.0,-1.0,ON_TRIP
15760,Ravi,,18304.0,4186.0,ON_TRIP
15271,,9865123988,28268.0,1785.0,ON_TRIP
13928,Geeta,9189560703,5987.0,20397.0,ACTIVE
6482,Nita,7631644781,18497.0,1342.0,ACTIVE
11394,Ramesh,9994185997,360.0,15296.0,
2276,Arjun,7644543556,14204.0,23152.0,ACTIVE
12757,Suresh,,9844.0,21170.0,ACTIVE
3708,Manoj,9694602499,13856.0,18621.0,ON_TRIP
12670,Arjun,7306870585,,29340.0,ACTIVE
2905,Amit,9137189833,7833.0,11511.0,INACTIVE
18957,Rekha,9656774436,22765.0,24393.0,ON_TRIP
2169,Vijay,invalid,18005.0,15269.0,ON_TRIP
7840,Nita,7638378334,26597.0,11680.0,ACTIVE
28584,Rohit,8479365465,8061.0,22704.0,ACTIVE
16125,Sanjay,7817181013,21539.0,26552.0,INACTIVE
7457,Rohit,8008241059,777.0,20517.0,INACTIVE
1396,Kavita,8384467982,21498.0,24904.0,ACTIVE
22533,Sanjay,8297662527,24844.0,27345.0,ON_TRIP
9189,Arjun,7238719796,19534.0,25588.0,INACTIVE
16976,Rahul,8467350108,0.0,14932.0,ACTIVE
13605,Kavita,7188235870,11603.0,21014.0,ON_TRIP
3489,Vijay,8553492707,8663.0,8825.0,ACTIVE
23374,Amit,7331277142,27707.0,4669.0,ACTIVE
10613,Dinesh,8922407646,18513.0,6735.0,ACTIVE
11098,Amit,8219643313,612.0,7104.0,ACTIVE
13638,???,7261466153,12311.0,1791.0,INACTIVE
6484,Vijay,8289023381,2581.0,26853.0,ON_TRIP
25914,Ravi,9338559752,10246.0,21896.0,INACTIVE
28570,,8408378786,21685.0,23041.0,ON_TRIP
17022,Amit,9894092303,16431.0,8604.0,ACTIVE
17103,Suresh,9137554231,27826.0,6890.0,INACTIVE
20302,Shweta,8795831961,15656.0,6722.0,ACTIVE
17694,Suresh,8399951319,18751.0,7274.0,ON_TRIP
23428,Geeta,7193252591,5183.0,15657.0,ACTIVE
12370,???,8205035395,7049.0,20461.0,ACTIVE
9379,Rohit,8388502337,13398.0,25317.0,ON_TRIP
20522,Rohit,9939426871,4353.0,22243.0,INACTIVE
24182,Shweta,7562992426,9680.0,19120.0,ACTIVE
2636,Ashok,8156894028,13194.0,18170.0,ON_TRIP
24299,Vijay,7687643057,26997.0,,ACTIVE
17812,,8436574979,10440.0,14671.0,ACTIVE
19400,,7108996045,,6203.0,ON_TRIP
3875,Anjali,9871863896,5003.0,27005.0,ACTIVE
19025,Anjali,9180574760,19584.0,3808.0,INACTIVE
6310,Rohit,7020269767,19936.0,17045.0,ON_TRIP
27597,Anjali,9081157308,13255.0,27797.0,ON_TRIP
6127,Arjun,7227439287,12867.0,2313.0,ACTIVE
28408,Ashok,7656830773,14900.0,,INACTIVE
5216,Amit,9532772134,29729.0,26216.0,INACTIVE
29907,Pooja,9179470505,14544.0,14166.0,INACTIVE
15529,Ravi,8707800327,25836.0,17610.0,ACTIVE
6509,Rohit,7296066681,21447.0,8254.0,ACTIVE
16511,Pooja,8476660927,1009.0,5067.0,ON_TRIP
16271,Anjali,8189888379,2976.0,11818.0,ACTIVE
19967,Dinesh,8939163092,29737.0,11506.0,ON_TRIP
29984,Deepak,9902374293,13043.0,18130.0,INACTIVE
11336,Pooja,9176657330,20088.0,19408.0,ON_TRIP
6073,Deepak,8714825557,21102.0,21150.0,ACTIVE
17069,Ravi,8191959823,14073.0,108.0,ACTIVE
28645,Geeta,7679721192,16374.0,10593.0,ACTIVE
27612,Sanjay,7713760338,11445.0,23087.0,ACTIVE
13433,Ramesh,7654504377,25647.0,15551.0,INACTIVE
27048,Priya,7345470363,13372.0,28774.0,ACTIVE
25717,Sanjay,8259833614,5199.0,12754.0,
26468,Sanjay,9736100661,23729.0,18549.0,ACTIVE
6490,Meera,,11344.0,11860.0,ACTIVE
5549,Dinesh,7655304012,15921.0,11047.0,INACTIVE
25127,Sunita,7656511121,25608.0,754.0,ACTIVE
18873,Kavita,9648331853,9491.0,23556.0,INACTIVE
6012,Anjali,9339909397,25956.0,630.0,ON_TRIP
10782,Rohit,8041603103,19130.0,4737.0,ACTIVE
5217,Pooja,9484667985,20310.0,21208.0,INACTIVE
25956,Rekha,8812780444,26731.0,9798.0,ACTIVE
7535,Shweta,,26024.0,,ACTIVE
10429,Ravi,9234861518,26484.0,7683.0,ON_TRIP
27093,Kavita,7679081134,28342.0,23537.0,ON_TRIP
1772,Deepak,,8999.0,10902.0,ON_TRIP
21609,Amit,8636375169,4606.0,27143.0,ACTIVE
9104,Meera,8818073916,15162.0,7103.0,ACTIVE
14968,Amit,7026163463,26690.0,8485.0,ACTIVE
21507,Deepak,9455491926,15817.0,5031.0,ON_TRIP
21526,Rohit,7041081663,21347.0,28939.0,ON_TRIP
16279,Kavita,8896221324,772.0,132.0,ON_TRIP
2137,Arjun,7388299275,22743.0,,INACTIVE
12974,Meera,9719236209,4121.0,27065.0,ACTIVE
23312,Kavita,9898861741,27592.0,13122.0,
5605,Pooja,8800220314,5376.0,8279.0,ON_TRIP
20185,,9825572519,10100.0,17702.0,ACTIVE
17575,Pooja,9467611046,21588.0,-1.0,ON_TRIP
21845,Sunita,8614779535,3492.0,18283.0,ACTIVE
19028,Suresh,9544212515,19210.0,21592.0,ACTIVE
8558,Kavita,8044236893,5164.0,12011.0,ACTIVE
7851,Arjun,7437683990,24895.0,9146.0,ON_TRIP
10544,Deepak,8429940321,3601.0,6906.0,ACTIVE
25075,Neha,,29457.0,,INACTIVE
25986,Neha,9725572055,25936.0,24446.0,INACTIVE
24589,Anjali,9559497886,16479.0,21285.0,ACTIVE
14186,Neha,8544751489,,14872.0,ON_TRIP
3048,Kavita,,19948.0,5740.0,ON_TRIP
4344,Shweta,9549005087,4291.0,9492.0,ON_TRIP
4394,Dinesh,8830544264,13193.0,6961.0,ACTIVE
25669,Sunita,8346609404,14494.0,657.0,INACTIVE
18617,Rahul,9032389110,17669.0,8764.0,INACTIVE
27211,Shweta,8098382381,23025.0,19875.0,ACTIVE
3116,Pooja,8036378220,271.0,9522.0,INACTIVE
4773,Ramesh,8985875876,5147.0,24486.0,ON_TRIP
28243,Suresh,8630383826,3262.0,28571.0,
7582,Manoj,9812554058,26362.0,24260.0,ACTIVE
23662,Vijay,9434556581,12897.0,28129.0,ON_TRIP
8836,,,5715.0,14561.0,ACTIVE
10580,Dinesh,9507105364,6727.0,18009.0,ACTIVE
25234,Sanjay,7869348899,1752.0,27106.0,ACTIVE
22201,Amit,8261124376,14568.0,9543.0,ACTIVE
262,Vijay,8356577864,19082.0,15735.0,ACTIVE
24728,Anjali,9644486407,18981.0,6458.0,ON_TRIP
13189,Geeta,9130195593,279.0,11273.0,ACTIVE
5930,Anjali,7248021460,10871.0,9091.0,INACTIVE
19320,Shweta,7781453127,11614.0,21260.0,ACTIVE
21691,Priya,8395981081,12786.0,17222.0,ACTIVE
19238,Arjun,7768412420,29414.0,23360.0,ON_TRIP
9486,Ashok,7401406541,13202.0,22433.0,ACTIVE
12767,Arjun,9108752028,2876.0,15345.0,ACTIVE
8294,Rekha,8887094215,24732.0,10141.0,ON_TRIP
8301,Anjali,8717413236,13226.0,4526.0,ACTIVE
10020,Dinesh,7769218844,24836.0,18489.0,ACTIVE
3243,Manoj,9370246802,27925.0,,ACTIVE
14193,Rekha,8178055815,9462.0,5507.0,ACTIVE
7965,Nita,9655058633,28968.0,26453.0,ACTIVE
27952,Rahul,8935044088,18958.0,2164.0,ON_TRIP
15802,Amit,8112398189,14997.0,26471.0,INACTIVE
15747,Meera,9921810157,23291.0,3389.0,INACTIVE
6149,,7626377132,16649.0,5712.0,ON_TRIP
29197,Sanjay,7114144894,19082.0,7021.0,ACTIVE
26711,Nita,7686915887,9371.0,28695.0,ON_TRIP
21435,Neha,7174175598,4977.0,1367.0,INACTIVE
15728,Rahul,9742105212,18409.0,24060.0,ACTIVE
25128,Ramesh,9928211122,21815.0,27963.0,ACTIVE
9890,Ravi,9678834481,19812.0,3631.0,INACTIVE
7924,Amit,7679670933,12687.0,10491.0,ACTIVE
10722,Priya,8910541563,22450.0,17281.0,ON_TRIP
657,Dinesh,8323176201,24517.0,28672.0,
3711,Manoj,9953541448,10976.0,2134.0,ACTIVE
901,Meera,9766251302,4050.0,11073.0,ON_TRIP
17406,Geeta,9999999999,7585.0,11836.0,ON_TRIP
14468,Ramesh,9545721754,1136.0,1867.0,ON_TRIP
29653,Ramesh,9439261387,19074.0,15403.0,ACTIVE
14509,Kavita,8714338085,17510.0,16845.0,
12397,Vijay,9565695620,10298.0,24288.0,ACTIVE
16834,Priya,9001766719,4831.0,14087.0,ACTIVE
27373,Deepak,8179104874,22235.0,18673.0,ACTIVE
84,Shweta,7202459820,27163.0,19721.0,ON_TRIP
8310,Dinesh,9153081041,28693.0,13823.0,ON_TRIP
11901,Neha,9931933634,14573.0,,INACTIVE
22834,Vijay,9601817763,1483.0,8474.0,ACTIVE
13675,,9923680450,3205.0,,ON_TRIP
27898,Shweta,9823003180,21966.0,10828.0,INACTIVE
24335,Shweta,9576652758,,29965.0,ACTIVE
18956,,7846872423,24791.0,29905.0,ACTIVE
23516,Shweta,7508614159,1287.0,15153.0,ACTIVE
20638,Sanjay,7531095872,23826.0,11263.0,ON_TRIP
6613,Geeta,9131719600,560.0,18170.0,INACTIVE
3533,Geeta,7321588491,22989.0,10507.0,ACTIVE
13540,Geeta,8522458539,9345.0,23069.0,ACTIVE
9296,Vijay,8961854448,15396.0,22117.0,ON_TRIP
1445,,8006827639,14028.0,25243.0,ACTIVE
10599,Suresh,7462335135,8032.0,27959.0,ON_TRIP
12050,Kavita,7581949850,5916.0,1991.0,ACTIVE
14565,Kavita,7491007840,12793.0,23606.0,ACTIVE
2902,,8491409963,27576.0,20710.0,ACTIVE
24723,Vijay,9757066161,20929.0,11349.0,ACTIVE
19327,Ravi,8250601568,1460.0,29983.0,ON_TRIP
25359,Dinesh,9439503347,10477.0,27080.0,ACTIVE
20931,Arjun,invalid,6493.0,1900.0,ACTIVE
28835,Rekha,8169513516,27692.0,-1.0,ACTIVE
18702,Sanjay,9020560032,21908.0,21722.0,ACTIVE
8345,Deepak,7883386099,13376.0,23133.0,ACTIVE
10780,Shweta,9872300586,15157.0,526.0,ACTIVE
8154,Dinesh,7642693897,6622.0,8753.0,ACTIVE
2908,Arjun,9561090815,20237.0,20746.0,ACTIVE
28608,Rahul,9121493546,22769.0,14930.0,ACTIVE
23532,Meera,7107445187,15167.0,10665.0,ON_TRIP
18155,Dinesh,8160510796,14690.0,4322.0,ON_TRIP
26166,Dinesh,9757207624,28792.0,282.0,ON_TRIP
3129,Rekha,9747305704,19291.0,26479.0,ON_TRIP
10629,Neha,9999999999,24792.0,24198.0,ACTIVE
18676,,8175567687,14445.0,18055.0,ACTIVE
12629,Arjun,8108310804,20860.0,28622.0,INACTIVE
16900,Arjun,7948244425,13084.0,775.0,ACTIVE
7398,Sanjay,7098518659,16593.0,7671.0,ACTIVE
24741,Anjali,9149436219,8885.0,4311.0,ON_TRIP
3595,Sanjay,8086909474,17261.0,16240.0,INACTIVE
28805,Deepak,7267604260,26763.0,21704.0,ON_TRIP
26722,???,7764277481,21539.0,18052.0,ACTIVE
2335,Priya,8156902903,14981.0,12608.0,ACTIVE
24985,Amit,9046999464,22574.0,18239.0,INACTIVE
1490,,8767678070,23745.0,5658.0,ON_TRIP
18327,Deepak,8335202015,1760.0,29439.0,ACTIVE
9903,Dinesh,,7161.0,25665.0,ON_TRIP
21288,Meera,7049910742,16473.0,8493.0,ACTIVE
16144,Dinesh,7539765941,11650.0,1018.0,ACTIVE
28785,Sunita,8680634246,25099.0,23006.0,INACTIVE
26035,Kavita,9672158880,14281.0,19246.0,ACTIVE
16435,Rahul,7407825524,16993.0,27990.0,ON_TRIP
22981,Dinesh,8367179560,26184.0,13049.0,ON_TRIP
25937,Sanjay,8394233244,13658.0,10590.0,ON_TRIP
15820,Kavita,9089768114,14306.0,26673.0,ACTIVE
1367,Kavita,8069269249,24886.0,7077.0,INACTIVE
18924,Rekha,9257645576,14315.0,618.0,ACTIVE
13723,Neha,9391991499,29359.0,1200.0,ACTIVE
2959,Anjali,9513503353,17264.0,26609.0,
4969,Geeta,9316500752,17004.0,10656.0,ACTIVE
11675,Sanjay,8563512230,11074.0,28430.0,ACTIVE
14007,Dinesh,8610961577,8085.0,21463.0,ACTIVE
4126,Manoj,8781492291,,11022.0,ACTIVE
20229,Ashok,7754484709,19925.0,516.0,INACTIVE
15908,Sunita,9167029378,13002.0,8604.0,ACTIVE
12707,Nita,7592477373,29230.0,28142.0,ACTIVE
28950,Sunita,7500099517,9050.0,12141.0,ACTIVE
22255,,9403620104,16443.0,6507.0,ON_TRIP
23126,Suresh,7019015433,28041.0,15904.0,ACTIVE
11849,Kavita,7588883267,2728.0,3190.0,ACTIVE
2465,Suresh,8121278325,15483.0,26112.0,INACTIVE
25796,Priya,7506462410,14470.0,15436.0,ON_TRIP
22257,Arjun,7537928786,29235.0,24904.0,ACTIVE
19369,Geeta,8224226092,15345.0,5503.0,ACTIVE
9117,Rohit,8606307498,9014.0,7066.0,ACTIVE
10017,Deepak,7830719337,7260.0,13815.0,ACTIVE
23219,Meera,7296541155,9063.0,,ACTIVE
4642,Amit,8899470837,1622.0,15969.0,INACTIVE
812,Vijay,7930300430,12219.0,17501.0,ACTIVE
13631,Vijay,9666633301,22527.0,26188.0,INACTIVE
21472,Rekha,9081075875,,16162.0,INACTIVE
8080,Rahul,7636778668,14346.0,27274.0,ON_TRIP
11108,,9733423075,11817.0,17798.0,ACTIVE
6479,Vijay,9606435120,13271.0,24715.0,ON_TRIP
28000,Manoj,8278900259,17250.0,598.0,ACTIVE
22936,Sunita,7109058756,9711.0,25781.0,INACTIVE
368,Amit,8902489708,26626.0,18740.0,ACTIVE
22578,Priya,9577774133,14931.0,4676.0,ON_TRIP
9381,Deepak,7286575962,,9999.0,ACTIVE
12644,Suresh,8452045541,26832.0,23930.0,ACTIVE
27273,Rekha,7838846456,24559.0,4310.0,ACTIVE
27353,Ashok,8599413186,5733.0,16549.0,ACTIVE
9580,Geeta,9034318661,7167.0,19355.0,ACTIVE
24081,Suresh,8958752339,0.0,8248.0,ACTIVE
18827,Arjun,8287335449,5234.0,11419.0,ACTIVE
128,Nita,8474582085,942.0,4374.0,ON_TRIP
28032,Priya,9427306427,17314.0,2885.0,INACTIVE
22924,Ravi,9035214158,9795.0,29102.0,ACTIVE
12742,Amit,,11387.0,,ON_TRIP
874,???,9831932142,7245.0,15849.0,ON_TRIP
8553,Manoj,8162937337,2124.0,23893.0,ON_TRIP
21213,Nita,9946657593,8378.0,21349.0,ON_TRIP
18350,Anjali,9224429442,16168.0,24820.0,ACTIVE
19218,Priya,7459339570,23086.0,1151.0,INACTIVE
8571,Manoj,8959334946,27467.0,17082.0,ACTIVE
457,Arjun,8548606811,9036.0,-1.0,ACTIVE
18425,Arjun,9275978605,9959.0,19505.0,ACTIVE
8162,Kavita,9207410383,10450.0,,ACTIVE
29629,Nita,8255112901,11200.0,11502.0,ACTIVE
9673,Neha,9197535719,22936.0,11512.0,ON_TRIP
19354,Anjali,9591482201,14048.0,10022.0,INACTIVE
9253,Neha,8818745358,,24384.0,ACTIVE
17129,Priya,9153352580,17414.0,12054.0,ACTIVE
13611,Kavita,9529334298,9620.0,26034.0,ACTIVE
1806,Ravi,9555760018,10609.0,28770.0,ACTIVE
14762,Rahul,7511833044,9334.0,12924.0,ACTIVE
19713,Anjali,7934374013,23046.0,16651.0,INACTIVE
2406,Shweta,7313403325,2750.0,3020.0,INACTIVE
28263,,9704361196,5003.0,29632.0,ACTIVE
28027,,7356312453,13406.0,18434.0,ACTIVE
12640,Amit,invalid,16778.0,6355.0,ACTIVE
6926,Arjun,7807532557,8461.0,16439.0,INACTIVE
20244,Dinesh,8419709118,16967.0,11667.0,ON_TRIP
24932,Rahul,8216638649,2696.0,19632.0,ACTIVE
21481,Dinesh,8630266222,13527.0,14088.0,INACTIVE
15608,Ashok,8204678879,29902.0,22252.0,ACTIVE
3231,,8948276261,8307.0,16025.0,ON_TRIP
25149,Pooja,8280765176,13445.0,25242.0,ACTIVE
3163,Rohit,8640471122,13222.0,25209.0,ACTIVE
11289,Shweta,7587466016,5862.0,13740.0,ON_TRIP
3499,Manoj,7535328446,10416.0,8340.0,ON_TRIP
11181,Manoj,9568749432,29921.0,18390.0,ACTIVE
8727,Ramesh,8973876572,7365.0,23906.0,INACTIVE
24981,Rohit,8080904520,1279.0,27639.0,ON_TRIP
10646,Manoj,9786685689,7319.0,25731.0,INACTIVE
6272,Rekha,,6750.0,27164.0,ON_TRIP
20854,Rohit,8287685393,19468.0,9345.0,ACTIVE
11918,Dinesh,8915252760,21472.0,15453.0,ACTIVE
14657,Rekha,7150996912,29488.0,20904.0,ACTIVE
26625,Ramesh,8712134508,22563.0,28994.0,ACTIVE
14957,Manoj,,19501.0,2212.0,ON_TRIP
26692,Rohit,9887780589,6015.0,1438.0,ON_TRIP
4422,Geeta,8343702289,26562.0,6305.0,INACTIVE
4680,Anjali,7846171702,9590.0,17854.0,ACTIVE
7730,Amit,8263327587,13032.0,17994.0,ON_TRIP
6864,Sanjay,8240805519,7825.0,7604.0,ACTIVE
18255,Priya,8756654223,8088.0,24983.0,ACTIVE
3388,Suresh,9848978002,15832.0,3703.0,INACTIVE
21784,Geeta,7306246454,4092.0,7660.0,ACTIVE
19410,Arjun,7826908503,7076.0,15156.0,INACTIVE
29820,Ramesh,9971355669,24274.0,3737.0,ACTIVE
8052,Shweta,9913510771,2811.0,6551.0,ON_TRIP
25393,Neha,7021803373,17481.0,18185.0,ON_TRIP
18457,Ramesh,9052091035,,17996.0,ACTIVE
625,Sunita,8154652464,25766.0,15228.0,INACTIVE
8282,Nita,8534137160,18182.0,14046.0,
9823,Anjali,7897701600,28065.0,25030.0,ACTIVE
18083,Ravi,8837573721,2868.0,-1.0,ACTIVE
20587,Shweta,,26873.0,13442.0,ON_TRIP
7795,Nita,7515740143,11658.0,4006.0,INACTIVE
21090,Rahul,8487945615,25911.0,6499.0,ON_TRIP
11652,Ashok,9693327803,14102.0,11491.0,ACTIVE
7108,Nita,8740325406,8359.0,1439.0,ACTIVE
5129,Rohit,8935242249,20600.0,,ON_TRIP
12100,Suresh,8138573839,10345.0,131.0,ON_TRIP
537,Pooja,9327277874,2710.0,3812.0,ON_TRIP
5502,,8852617763,19403.0,12530.0,INACTIVE
12951,Rohit,8957721725,20513.0,5233.0,ACTIVE
3779,Kavita,9699649182,26947.0,73.0,ON_TRIP
23175,Sanjay,9379415720,24488.0,23473.0,ACTIVE
27935,Ashok,8178951701,,16533.0,INACTIVE
16858,Vijay,8936839055,,25808.0,ON_TRIP
14195,Neha,9999999999,811.0,23617.0,ACTIVE
24435,Ravi,7219583296,27343.0,27608.0,ACTIVE
12789,Nita,8363951596,6911.0,9768.0,ACTIVE
1198,Rahul,9099344379,14839.0,19329.0,ACTIVE
6109,Deepak,9583053330,29907.0,24092.0,ACTIVE
27686,Manoj,8066720213,11122.0,9562.0,ACTIVE
8909,Kavita,7669295848,21860.0,27920.0,ON_TRIP
23805,Ravi,7290957228,8697.0,2386.0,ON_TRIP
25090,Anjali,9780608534,17754.0,28256.0,ON_TRIP
6378,Rohit,7544103561,25163.0,14872.0,ON_TRIP
15681,Ashok,7503133963,15966.0,74.0,ACTIVE
21646,Rekha,9135725344,19720.0,6509.0,ACTIVE
17866,,9341036691,20775.0,25812.0,ACTIVE
24401,Ashok,7253726938,24705.0,3349.0,INACTIVE
986,Sanjay,7712300130,2689.0,9999.0,ACTIVE
10563,Rohit,8130152403,1306.0,12163.0,ACTIVE
13487,Ramesh,9739661089,14775.0,29789.0,
22908,Ravi,7900728974,6880.0,29608.0,ACTIVE
10355,Ramesh,9198871859,28866.0,25340.0,ACTIVE
19340,Ramesh,8633009952,,23498.0,ACTIVE
7500,Suresh,9454605305,25442.0,12643.0,ACTIVE
11752,Ashok,7216551314,4813.0,25811.0,ACTIVE
25442,Ravi,,19666.0,4709.0,INACTIVE
4640,Sunita,7070987954,13074.0,2721.0,ACTIVE
2567,Rekha,7048948697,19253.0,5720.0,ACTIVE
12352,Geeta,7472562593,28306.0,11303.0,ON_TRIP
6015,Priya,8385819925,7101.0,9748.0,ACTIVE
22819,Ashok,8157378722,20802.0,28130.0,ACTIVE
3947,,8900743370,14185.0,29145.0,ACTIVE
24781,Dinesh,8281544665,26021.0,12077.0,ACTIVE
11733,Sanjay,9378066708,24770.0,11229.0,ACTIVE
25682,Meera,7287993607,15422.0,8200.0,ACTIVE
